33,1.15,15,15
34,1.15,15,15
35,1.15,15,15
36,1.15,15,15
37,1.15,15,15
38,1.15,15,15
39,1.15,15,15
40,1.15,15,15
41,1.15,15,15
42,1.15,15,15
43,1.15,15,15
44,1.15,15,15
45,1.15,15,15
46,1.15,15,15
47,1.15,15,15
48,1.15,15,15
49,1.15,15,15
50,1.15,15,15
51,1.15,15,15
52,1.15,15,15
53,1.15,15,15
54,1.15,15,15
55,1.15,15,15
56,1.15,15,15
57,1.15,15,15
58,1.15,15,15
59,1.15,15,15
60,1.15,15,15
61,1.15,15,15
62,1.15,15,15
63,1.15,15,15
64,1.15,15,15
65,1.15,15,15
66,1.15,15,15
67,1.15,15,15
68,1.15,15,15
69,1.15,15,15
70,1.15,15,15
71,1.15,15,15
72,1.15,15,15
73,1.15,15,15
74,1.15,15,15
75,1.15,15,15
76,1.15,15,15
77,1.15,15,15
78,1.15,15,15
79,1.15,15,15
80,1.15,15,15
0,2.15,15,15
1,2.15,15,15
2,2.15,15,15
3,2.15,15,15
4,2.15,15,15
5,2.15,15,15
6,2.15,15,15
7,2.15,15,15
8,2.15,15,15
9,2.15,15,15
10,2.15,15,15
11,2.15,15,15
12,2.15,15,15
13,2.15,15,15
14,2.15,15,15
15,2.15,15,15
16,2.15,15,15
17,2.15,15,15
18,2.15,15,15
19,2.15,15,15
20,2.15,15,15
21,2.15,15,15
22,2.15,15,15
23,2.15,15,15
24,2.15,15,15
25,2.15,15,15
26,2.15,15,15
27,2.15,15,15
28,2.15,15,15
29,2.15,15,15
30,2.15,15,15
31,2.15,15,15
32,2.15,15,15
33,2.15,15,15
34,2.15,15,15
35,2.15,15,15
36,2.15,15,15
37,2.15,15,15
38,2.15,15,15
39,2.15,15,15
40,2.15,15,15
41,2.15,15,15
42,2.15,15,15
43,2.15,15,15
44,2.15,15,15
45,2.15,15,15
46,2.15,15,15
47,2.15,15,15
48,2.15,15,15
49,2.15,15,15
50,2.15,15,15
51,2.15,15,15
52,2.15,15,15
53,2.15,15,15
54,2.15,15,15
55,2.15,15,15
56,2.15,15,15
57,2.15,15,15
58,2.15,15,15
59,2.15,15,15
60,2.15,15,15
61,2.15,15,15
62,2.15,15,15
63,2.15,15,15
64,2.15,15,15
65,2.15,15,15
66,2.15,15,15
67,2.15,15,15
68,2.15,15,15
69,2.15,15,15
70,2.15,15,15
71,2.15,15,15
72,2.15,15,15
73,2.15,15,15
74,2.15,15,15
75,2.15,15,15
76,2.15,15,15
77,2.15,15,15
78,2.15,15,15
79,2.15,15,15
80,2.15,15,15
0,3.15,15,15
1,3.15,15,15
2,3.15,15,15
3,3.15,15,15
4,3.15,15,15
5,3.15,15,15
6,3.15,15,15
7,3.15,15,15
8,3.15,15,15
9,3.15,15,15
10,3.15,15,15
11,3.15,15,15
12,3.15,15,15
13,3.15,15,15
14,3.15,15,15
15,3.15,15,15
16,3.15,15,15
17,3.15,15,15
18,3.15,15,15
19,3.15,15,15
20,3.15,15,15
21,3.15,15,15
22,3.15,15,15
23,3.15,15,15
24,3.15,15,15
25,3.15,15,15
26,3.15,15,15
27,3.15,15,15
28,3.15,15,15
29,3.15,15,15
30,3.15,15,15
31,3.15,15,15
32,3.15,15,15
33,3.15,15,15
34,3.15,15,15
35,3.15,15,15
36,3.15,15,15
37,3.15,15,15
38,3.15,15,15
39,3.15,15,15
40,3.15,15,15
41,3.15,15,15
42,3.15,15,15
43,3.15,15,15
44,3.15,15,15
45,3.15,15,15
46,3.15,15,15
47,3.15,15,15
48,3.15,15,15
49,3.15,15,15
50,3.15,15,15
51,3.15,15,15
52,3.15,15,15
53,3.15,15,15
54,3.15,15,15
55,3.15,15,15
56,3.15,15,15
57,3.15,15,15
58,3.15,15,15
59,3.15,15,15
60,3.15,15,15
61,3.15,15,15
62,3.15,15,15
63,3.15,15,15
64,3.15,15,15
65,3.15,15,15
66,3.15,15,15
67,3.15,15,15
68,3.15,15,15
69,3.15,15,15
70,3.15,15,15
71,3.15,15,15
72,3.15,15,15
73,3.15,15,15
74,3.15,15,15
75,3.15,15,15
76,3.15,15,15
77,3.15,15,15
78,3.15,15,15
79,3.15,15,15
80,3.15,15,15
0,4.15,15,15
1,4.15,15,15
2,4.15,15,15
3,4.15,15,15
4,4.15,15,15
5,4.15,15,15
6,4.15,15,15
7,4.15,15,15
8,4.15,15,15
9,4.15,15,15
10,4.15,15,15
11,4.15,15,15
12,4.15,15,15
13,4.15,15,15
14,4.15,15,15
15,4.15,15,15
16,4.15,15,15
17,4.15,15,15
18,4.15,15,15
19,4.15,15,15
20,4.15,15,15
21,4.15,15,15
22,4.15,15,15
23,4.15,15,15
24,4.15,15,15
25,4.15,15,15
26,4.15,15,15
27,4.15,15,15
28,4.15,15,15
29,4.15,15,15
30,4.15,15,15
31,4.15,15,15
32,4.15,15,15
33,4.15,15,15
34,4.15,15,15
35,4.15,15,15
36,4.15,15,15
37,4.15,15,15
38,4.15,15,15
39,4.15,15,15
40,4.15,15,15
41,4.15,15,15
42,4.15,15,15
43,4.15,15,15
44,4.15,15,15
45,4.15,15,15
46,4.15,15,15
47,4.15,15,15
48,4.15,15,15
49,4.15,15,15
50,4.15,15,15
51,4.15,15,15
52,4.15,15,15
53,4.15,15,15
54,4.15,15,15
55,4.15,15,15
56,4.15,15,15
57,4.15,15,15
58,4.15,15,15
59,4.15,15,15
60,4.15,15,15
61,4.15,15,15
62,4.15,15,15
63,4.15,15,15
64,4.15,15,15
65,4.15,15,15
66,4.15,15,15
67,4.15,15,15
68,4.15,15,15
69,4.15,15,15
70,4.15,15,15
71,4.15,15,15
72,4.15,15,15
73,4.15,15,15
74,4.15,15,15
75,4.15,15,15
76,4.15,15,15
77,4.15,15,15
78,4.15,15,15
79,4.15,15,15
80,4.15,15,15
0,5.15,15,15
1,5.15,15,15
2,5.15,15,15
3,5.15,15,15
4,5.15,15,15
5,5.15,15,15
6,5.15,15,15
7,5.15,15,15
8,5.15,15,15
9,5.15,15,15
10,5.15,15,15
11,5.15,15,15
12,5.15,15,15
13,5.15,15,15
14,5.15,15,15
15,5.15,15,15
16,5.15,15,15
17,5.15,15,15
18,5.15,15,15
19,5.15,15,15
20,5.15,15,15
21,5.15,15,15
22,5.15,15,15
23,5.15,15,15
24,5.15,15,15
25,5.15,15,15
26,5.15,15,15
27,5.15,15,15
28,5.15,15,15
29,5.15,15,15
30,5.15,15,15
31,5.15,15,15
32,5.15,15,15
33,5.15,15,15
34,5.15,15,15
35,5.15,15,15
36,5.15,15,15
37,5.15,15,15
38,5.15,15,15
39,5.15,15,15
40,5.15,15,15
41,5.15,15,15
42,5.15,15,15
43,5.15,15,15
44,5.15,15,15
45,5.15,15,15
46,5.15,15,15
47,5.15,15,15
48,5.15,15,15
49,5.15,15,15
50,5.15,15,15
51,5.15,15,15
52,5.15,15,15
53,5.15,15,15
54,5.15,15,15
55,5.15,15,15
56,5.15,15,15
57,5.15,15,15
58,5.15,15,15
59,5.15,15,15
60,5.15,15,15
61,5.15,15,15
62,5.15,15,15
63,5.15,15,15
64,5.15,15,15
65,5.15,15,15
66,5.15,15,15
67,5.15,15,15
68,5.15,15,15
69,5.15,15,15
70,5.15,15,15
71,5.15,15,15
72,5.15,15,15
73,5.15,15,15
74,5.15,15,15
75,5.15,15,15
76,5.15,15,15
77,5.15,15,15
78,5.15,15,15
79,5.15,15,15
80,5.15,15,15
0,6.15,15,15
1,6.15,15,15
2,6.15,15,15
3,6.15,15,15
4,6.15,15,15
5,6.15,15,15
6,6.15,15,15
7,6.15,15,15
8,6.15,15,15
9,6.15,15,15
10,6.15,15,15
11,6.15,15,15
12,6.15,15,15
13,6.15,15,15
14,6.15,15,15
15,6.15,15,15
16,6.15,15,15
17,6.15,15,15
18,6.15,15,15
19,6.15,15,15
20,6.15,15,15
21,6.15,15,15
22,6.15,15,15
23,6.15,15,15
24,6.15,15,15
25,6.15,15,15
26,6.15,15,15
27,6.15,15,15
28,6.15,15,15
29,6.15,15,15
30,6.15,15,15
31,6.15,15,15
32,6.15,15,15
33,6.15,15,15
34,6.15,15,15
35,6.15,15,15
36,6.15,15,15
37,6.15,15,15
38,6.15,15,15
39,6.15,15,15
40,6.15,15,15
41,6.15,15,15
42,6.15,15,15
43,6.15,15,15
44,6.15,15,15
45,6.15,15,15
46,6.15,15,15
47,6.15,15,15
48,6.15,15,15
49,6.15,15,15
50,6.15,15,15
51,6.15,15,15
52,6.15,15,15
53,6.15,15,15
54,6.15,15,15
55,6.15,15,15
56,6.15,15,15
57,6.15,15,15
58,6.15,15,15
59,6.15,15,15
60,6.15,15,15
61,6.15,15,15
62,6.15,15,15
63,6.15,15,15
64,6.15,15,15
65,6.15,15,15
66,6.15,15,15
67,6.15,15,15
68,6.15,15,15
69,6.15,15,15
70,6.15,15,15
71,6.15,15,15
72,6.15,15,15
73,6.15,15,15
74,6.15,15,15
75,6.15,15,15
76,6.15,15,15
77,6.15,15,15
78,6.15,15,15
79,6.15,15,15
80,6.15,15,15
0,7.15,15,15
1,7.15,15,15
2,7.15,15,15
3,7.15,15,15
4,7.15,15,15
5,7.15,15,15
6,7.15,15,15
7,7.15,15,15
8,7.15,15,15
9,7.15,15,15
10,7.15,15,15
11,7.15,15,15
12,7.15,15,15
13,7.15,15,15
14,7.15,15,15
15,7.15,15,15
16,7.15,15,15
17,7.15,15,15
18,7.15,15,15
19,7.15,15,15
20,7.15,15,15
21,7.15,15,15
22,7.15,15,15
23,7.15,15,15
24,7.15,15,15
25,7.15,15,15
26,7.15,15,15
27,7.15,15,15
28,7.15,15,15
29,7.15,15,15
30,7.15,15,15
31,7.15,15,15
32,7.15,15,15
33,7.15,15,15
34,7.15,15,15
35,7.15,15,15
36,7.15,15,15
37,7.15,15,15
38,7.15,15,15
39,7.15,15,15
40,7.15,15,15
41,7.15,15,15
42,7.15,15,15
43,7.15,15,15
44,7.15,15,15
45,7.15,15,15
46,7.15,15,15
47,7.15,15,15
48,7.15,15,15
49,7.15,15,15
50,7.15,15,15
51,7.15,15,15
52,7.15,15,15
53,7.15,15,15
54,7.15,15,15
55,7.15,15,15
56,7.15,15,15
57,7.15,15,15
58,7.15,15,15
59,7.15,15,15
60,7.15,15,15
61,7.15,15,15
62,7.15,15,15
63,7.15,15,15
64,7.15,15,15
65,7.15,15,15
66,7.15,15,15
67,7.15,15,15
68,7.15,15,15
69,7.15,15,15
70,7.15,15,15
71,7.15,15,15
72,7.15,15,15
73,7.15,15,15
74,7.15,15,15
75,7.15,15,15
76,7.15,15,15
77,7.15,15,15
78,7.15,15,15
79,7.15,15,15
80,7.15,15,15
0,8.15,15,15
1,8.15,15,15
2,8.15,15,15
3,8.15,15,15
4,8.15,15,15
5,8.15,15,15
6,8.15,15,15
7,8.15,15,15
8,8.15,15,15
9,8.15,15,15
10,8.15,15,15
11,8.15,15,15
12,8.15,15,15
13,8.15,15,15
14,8.15,15,15
15,8.15,15,15
16,8.15,15,15
17,8.15,15,15
18,8.15,15,15
19,8.15,15,15
20,8.15,15,15
21,8.15,15,15
22,8.15,15,15
23,8.15,15,15
24,8.15,15,15
25,8.15,15,15
26,8.15,15,15
27,8.15,15,15
28,8.15,15,15
29,8.15,15,15
30,8.15,15,15
31,8.15,15,15
32,8.15,15,15
33,8.15,15,15
34,8.15,15,15
35,8.15,15,15
36,8.15,15,15
37,8.15,15,15
38,8.15,15,15
39,8.15,15,15
40,8.15,15,15
41,8.15,15,15
42,8.15,15,15
43,8.15,15,15
44,8.15,15,15
45,8.15,15,15
46,8.15,15,15
47,8.15,15,15
48,8.15,15,15
49,8.15,15,15
50,8.15,15,15
51,8.15,15,15
52,8.15,15,15
53,8.15,15,15
54,8.15,15,15
55,8.15,15,15
56,8.15,15,15
57,8.15,15,15
58,8.15,15,15
59,8.15,15,15
60,8.15,15,15
61,8.15,15,15
62,8.15,15,15
63,8.15,15,15
64,8.15,15,15
65,8.15,15,15
66,8.15,15,15
67,8.15,15,15
68,8.15,15,15
69,8.15,15,15
70,8.15,15,15
71,8.15,15,15
72,8.15,15,15
73,8.15,15,15
74,8.15,15,15
75,8.15,15,15
76,8.15,15,15
77,8.15,15,15
78,8.15,15,15
79,8.15,15,15
80,8.15,15,15
0,9.15,15,15
1,9.15,15,15
2,9.15,15,15
3,9.15,15,15
4,9.15,15,15
5,9.15,15,15
6,9.15,15,15
7,9.15,15,15
8,9.15,15,15
9,9.15,15,15
10,9.15,15,15
11,9.15,15,15
12,9.15,15,15
13,9.15,15,15
14,9.15,15,15
15,9.15,15,15
16,9.15,15,15
17,9.15,15,15
18,9.15,15,15
19,9.15,15,15
20,9.15,15,15
21,9.15,15,15
22,9.15,15,15
23,9.15,15,15
24,9.15,15,15
25,9.15,15,15
26,9.15,15,15
27,9.15,15,15
28,9.15,15,15
29,9.15,15,15
30,9.15,15,15
31,9.18,18,18
32,9.21,21,21
33,9.25,25,25
34,9.28,28,28
35,9.29,29,29
36,9.31,31,31
37,9.31,31,31
38,9.31,31,31
39,9.31,31,31
40,9.29,29,29
41,9.28,28,28
42,9.25,25,25
43,9.21,21,21
44,9.18,18,18
45,9.15,15,15
46,9.15,15,15
47,9.15,15,15
48,9.15,15,15
49,9.15,15,15
50,9.15,15,15
51,9.15,15,15
52,9.15,15,15
53,9.15,15,15
54,9.15,15,15
55,9.15,15,15
56,9.15,15,15
57,9.15,15,15
58,9.15,15,15
59,9.15,15,15
60,9.15,15,15
61,9.15,15,15
62,9.15,15,15
63,9.15,15,15
64,9.15,15,15
65,9.15,15,15
66,9.15,15,15
67,9.15,15,15
68,9.15,15,15
69,9.15,15,15
70,9.15,15,15
71,9.15,15,15
72,9.15,15,15
73,9.15,15,15
74,9.15,15,15
75,9.15,15,15
76,9.15,15,15
77,9.15,15,15
78,9.15,15,15
79,9.15,15,15
80,9.15,15,15
0,10.15,15,15
1,10.15,15,15
2,10.15,15,15
3,10.15,15,15
4,10.15,15,15
5,10.15,15,15
6,10.15,15,15
7,10.15,15,15
8,10.15,15,15
9,10.15,15,15
10,10.15,15,15
11,10.15,15,15
12,10.15,15,15
13,10.15,15,15
14,10.15,15,15
15,10.15,15,15
16,10.15,15,15
17,10.15,15,15
18,10.15,15,15
19,10.15,15,15
20,10.15,15,15
21,10.15,15,15
22,10.15,15,15
23,10.15,15,15
24,10.15,15,15
25,10.15,15,15
26,10.15,15,15
27,10.15,15,15
28,10.18,18,18
29,10.23,23,23
30,10.29,29,29
31,10.31,31,31
32,10.31,31,31
33,10.33,33,33
34,10.28,28,28
35,10.19,19,19
36,10.17,17,17
37,10.17,17,17
38,10.17,17,17
39,10.26,26,26
40,10.30,30,30
41,10.31,31,31
42,10.31,31,31
43,10.31,31,31
44,10.31,31,31
45,10.29,29,29
46,10.23,23,23
47,10.18,18,18
48,10.15,15,15
49,10.15,15,15
50,10.15,15,15
51,10.15,15,15
52,10.15,15,15
53,10.15,15,15
54,10.15,15,15
55,10.15,15,15
56,10.15,15,15
57,10.15,15,15
58,10.15,15,15
59,10.15,15,15
60,10.15,15,15
61,10.15,15,15
62,10.15,15,15
63,10.15,15,15
64,10.15,15,15
65,10.15,15,15
66,10.15,15,15
67,10.15,15,15
68,10.15,15,15
69,10.15,15,15
70,10.15,15,15
71,10.15,15,15
72,10.15,15,15
73,10.15,15,15
74,10.15,15,15
75,10.15,15,15
76,10.15,15,15
77,10.15,15,15
78,10.15,15,15
79,10.15,15,15
80,10.15,15,15
0,11.15,15,15
1,11.15,15,15
2,11.15,15,15
3,11.15,15,15
4,11.15,15,15
5,11.15,15,15
6,11.15,15,15
7,11.15,15,15
8,11.15,15,15
9,11.15,15,15
10,11.15,15,15
11,11.15,15,15
12,11.15,15,15
13,11.15,15,15
14,11.15,15,15
15,11.15,15,15
16,11.15,15,15
17,11.15,15,15
18,11.15,15,15
19,11.15,15,15
20,11.15,15,15
21,11.15,15,15
22,11.15,15,15
23,11.15,15,15
24,11.15,15,15
25,11.15,15,15
26,11.19,19,19
27,11.26,26,26
28,11.31,31,31
29,11.31,31,31
30,11.31,31,31
31,11.31,31,31
32,11.31,31,31
33,11.31,31,31
34,11.26,26,26
35,11.19,19,19
36,11.24,24,24
37,11.23,23,23
38,11.23,23,23
39,11.19,19,19
40,11.30,30,30
41,11.33,33,33
42,11.33,33,33
43,11.33,33,33
44,11.33,33,33
45,11.31,31,33
46,11.31,31,33
47,11.31,31,33
48,11.26,26,26
49,11.19,19,19
50,11.15,15,15
51,11.15,15,15
52,11.15,15,15
53,11.15,15,15
54,11.15,15,15
55,11.15,15,15
56,11.15,15,15
57,11.15,15,15
58,11.15,15,15
59,11.15,15,15
60,11.15,15,15
61,11.15,15,15
62,11.15,15,15
63,11.15,15,15
64,11.15,15,15
65,11.15,15,15
66,11.15,15,15
67,11.15,15,15
68,11.15,15,15
69,11.15,15,15
70,11.15,15,15
71,11.15,15,15
72,11.15,15,15
73,11.15,15,15
74,11.15,15,15
75,11.15,15,15
76,11.15,15,15
77,11.15,15,15
78,11.15,15,15
79,11.15,15,15
80,11.15,15,15
0,12.15,15,15
1,12.15,15,15
2,12.15,15,15
3,12.15,15,15
4,12.15,15,15
5,12.15,15,15
6,12.15,15,15
7,12.15,15,15
8,12.15,15,15
9,12.15,15,15
10,12.15,15,15
11,12.15,15,15
12,12.15,15,15
13,12.15,15,15
14,12.15,15,15
15,12.15,15,15
16,12.15,15,15
17,12.15,15,15
18,12.15,15,15
19,12.15,15,15
20,12.15,15,15
21,12.15,15,15
22,12.15,15,15
23,12.15,15,15
24,12.17,17,17
25,12.26,26,26
26,12.31,31,31
27,12.31,31,31
28,12.31,31,31
29,12.31,31,31
30,12.31,31,31
31,12.31,31,31
32,12.31,31,31
33,12.31,31,31
34,12.26,26,26
35,12.19,19,19
36,12.24,24,24
37,12.23,23,23
38,12.23,23,23
39,12.19,19,19
40,12.30,30,30
41,12.31,31,31
42,12.31,31,31
43,12.33,33,33
44,12.33,33,33
45,12.31,31,33
46,12.31,31,33
47,12.31,31,33
48,12.31,31,31
49,12.31,31,31
50,12.26,26,25
51,12.17,17,16
52,12.15,15,15
53,12.15,15,15
54,12.15,15,15
55,12.15,15,15
56,12.15,15,15
57,12.15,15,15
58,12.15,15,15
59,12.15,15,15
60,12.15,15,15
61,12.15,15,15
62,12.15,15,15
63,12.15,15,15
64,12.15,15,15
65,12.15,15,15
66,12.15,15,15
67,12.15,15,15
68,12.15,15,15
69,12.15,15,15
70,12.15,15,15
71,12.15,15,15
72,12.15,15,15
73,12.15,15,15
74,12.15,15,15
75,12.15,15,15
76,12.15,15,15
77,12.15,15,15
78,12.15,15,15
79,12.15,15,15
80,12.15,15,15
0,13.15,15,15
1,13.15,15,15
2,13.15,15,15
3,13.15,15,15
4,13.15,15,15
5,13.15,15,15
6,13.15,15,15
7,13.15,15,15
8,13.15,15,15
9,13.15,15,15
10,13.15,15,15
11,13.15,15,15
12,13.15,15,15
13,13.15,15,15
14,13.15,15,15
15,13.15,15,15
16,13.15,15,15
17,13.15,15,15
18,13.15,15,15
19,13.15,15,15
20,13.15,15,15
21,13.15,15,15
22,13.15,15,15
23,13.21,21,21
24,13.31,31,31
25,13.31,31,31
26,13.31,31,31
27,13.31,31,31
28,13.31,31,31
29,13.31,31,31
30,13.31,31,31
31,13.30,30,30
32,13.30,30,30
33,13.23,23,23
34,13.19,19,19
35,13.20,20,20
36,13.23,23,23
37,13.22,22,22
38,13.22,22,22
39,13.14,14,14
40,13.22,22,22
41,13.31,31,31
42,13.31,31,31
43,13.31,31,31
44,13.31,31,31
45,13.31,31,31
46,13.31,31,31
47,13.31,31,33
48,13.31,31,31
49,13.31,31,31
50,13.31,32,29
51,13.31,31,29
52,13.21,21,20
53,13.15,15,15
54,13.15,15,15
55,13.15,15,15
56,13.15,15,15
57,13.15,15,15
58,13.15,15,15
59,13.15,15,15
60,13.15,15,15
61,13.15,15,15
62,13.15,15,15
63,13.15,15,15
64,13.15,15,15
65,13.15,15,15
66,13.15,15,15
67,13.15,15,15
68,13.15,15,15
69,13.15,15,15
70,13.15,15,15
71,13.15,15,15
72,13.15,15,15
73,13.15,15,15
74,13.15,15,15
75,13.15,15,15
76,13.15,15,15
77,13.15,15,15
78,13.15,15,15
79,13.15,15,15
80,13.15,15,15
0,14.15,15,15
1,14.15,15,15
2,14.15,15,15
3,14.15,15,15
4,14.15,15,15
5,14.15,15,15
6,14.15,15,15
7,14.15,15,15
8,14.15,15,15
9,14.15,15,15
10,14.15,15,15
11,14.15,15,15
12,14.15,15,15
13,14.15,15,15
14,14.15,15,15
15,14.15,15,15
16,14.15,15,15
17,14.15,15,15
18,14.15,15,15
19,14.15,15,15
20,14.15,15,15
21,14.15,15,15
22,14.25,25,25
23,14.31,31,31
24,14.31,31,31
25,14.31,31,31
26,14.31,31,31
27,14.31,31,31
28,14.31,31,31
29,14.31,31,31
30,14.31,31,31
31,14.30,30,30
32,14.30,30,30
33,14.17,17,17
34,14.19,19,19
35,14.23,23,23
36,14.23,23,23
37,14.20,20,20
38,14.22,22,22
39,14.26,24,24
40,14.16,18,17
41,14.30,30,30
42,14.30,30,30
43,14.30,30,30
44,14.31,31,33
45,14.31,31,31
46,14.31,31,31
47,14.31,31,33
48,14.31,31,31
49,14.31,31,31
50,14.31,32,29
51,14.31,31,31
52,14.31,31,31
53,14.25,25,25
54,14.15,15,15
55,14.15,15,15
56,14.15,15,15
57,14.15,15,15
58,14.15,15,15
59,14.15,15,15
60,14.15,15,15
61,14.15,15,15
62,14.15,15,15
63,14.15,15,15
64,14.15,15,15
65,14.15,15,15
66,14.15,15,15
67,14.15,15,15
68,14.15,15,15
69,14.15,15,15
70,14.15,15,15
71,14.15,15,15
72,14.15,15,15
73,14.15,15,15
74,14.15,15,15
75,14.15,15,15
76,14.15,15,15
77,14.15,15,15
78,14.15,15,15
79,14.15,15,15
80,14.15,15,15
0,15.15,15,15
1,15.15,15,15
2,15.15,15,15
3,15.15,15,15
4,15.15,15,15
5,15.15,15,15
6,15.15,15,15
7,15.15,15,15
8,15.15,15,15
9,15.15,15,15
10,15.15,15,15
11,15.15,15,15
12,15.15,15,15
13,15.15,15,15
14,15.15,15,15
15,15.15,15,15
16,15.15,15,15
17,15.15,15,15
18,15.15,15,15
19,15.15,15,15
20,15.15,15,15
21,15.26,26,26
22,15.31,31,31
23,15.31,31,31
24,15.31,31,31
25,15.31,31,31
26,15.31,31,31
27,15.31,31,31
28,15.31,31,31
29,15.30,30,30
30,15.30,30,30
31,15.27,27,27
32,15.17,15,13
33,15.21,19,18
34,15.23,23,23
35,15.20,24,27
36,15.14,24,32
37,15.0,27,39
38,15.20,26,17
39,15.25,25,9
40,15.16,25,22
41,15.11,12,19
42,15.35,16,9
43,15.27,32,30
44,15.36,28,37
45,15.31,31,31
46,15.31,31,31
47,15.31,31,31
48,15.31,31,31
49,15.31,31,31
50,15.31,31,31
51,15.31,31,31
52,15.31,31,31
53,15.31,31,31
54,15.26,26,26
55,15.15,15,15
56,15.15,15,15
57,15.15,15,15
58,15.15,15,15
59,15.15,15,15
60,15.15,15,15
61,15.15,15,15
62,15.15,15,15
63,15.15,15,15
64,15.15,15,15
65,15.15,15,15
66,15.15,15,15
67,15.15,15,15
68,15.15,15,15
69,15.15,15,15
70,15.15,15,15
71,15.15,15,15
72,15.15,15,15
73,15.15,15,15
74,15.15,15,15
75,15.15,15,15
76,15.15,15,15
77,15.15,15,15
78,15.15,15,15
79,15.15,15,15
80,15.15,15,15
0,16.15,15,15
1,16.15,15,15
2,16.15,15,15
3,16.15,15,15
4,16.15,15,15
5,16.15,15,15
6,16.15,15,15
7,16.15,15,15
8,16.15,15,15
9,16.15,15,15
10,16.15,15,15
11,16.15,15,15
12,16.15,15,15
13,16.15,15,15
14,16.15,15,15
15,16.15,15,15
16,16.15,15,15
17,16.15,15,15
18,16.15,15,15
19,16.15,15,15
20,16.28,28,28
21,16.31,31,31
22,16.31,31,31
23,16.31,31,31
24,16.31,31,31
25,16.31,31,31
26,16.31,31,31
27,16.31,31,31
28,16.31,31,31
29,16.30,30,30
30,16.30,30,30
31,16.21,21,21
32,16.21,21,21
33,16.23,23,23
34,16.19,23,26
35,16.13,23,31
36,16.3,21,36
37,16.0,21,35
38,16.14,29,36
39,16.20,26,26
40,16.17,26,27
41,16.10,39,70
42,16.17,28,45
43,16.47,22,37
44,16.25,36,25
45,16.31,31,31
46,16.31,31,31
47,16.31,31,31
48,16.31,31,31
49,16.31,31,31
50,16.31,31,31
51,16.31,31,33
52,16.31,31,33
53,16.31,31,31
54,16.31,31,31
55,16.28,28,28
56,16.15,15,15
57,16.15,15,15
58,16.15,15,15
59,16.15,15,15
60,16.15,15,15
61,16.15,15,15
62,16.15,15,15
63,16.15,15,15
64,16.15,15,15
65,16.15,15,15
66,16.15,15,15
67,16.15,15,15
68,16.15,15,15
69,16.15,15,15
70,16.15,15,15
71,16.15,15,15
72,16.15,15,15
73,16.15,15,15
74,16.15,15,15
75,16.15,15,15
76,16.15,15,15
77,16.15,15,15
78,16.15,15,15
79,16.15,15,15
80,16.15,15,15
0,17.15,15,15
1,17.15,15,15
2,17.15,15,15
3,17.15,15,15
4,17.15,15,15
5,17.15,15,15
6,17.15,15,15
7,17.15,15,15
8,17.15,15,15
9,17.15,15,15
10,17.15,15,15
11,17.15,15,15
12,17.15,15,15
13,17.15,15,15
14,17.15,15,15
15,17.15,15,15
16,17.15,15,15
17,17.15,15,15
18,17.15,15,15
19,17.26,26,26
20,17.31,31,31
21,17.31,31,31
22,17.31,31,31
